# Nonaga GA Run
# run_name: ga_gen_500
# timestamp: 2026-05-11T05:08:37
# raw_cli_args: --mode slurm --run-name ga_gen_500 --final-generations 500 --stage-generations 0 --stage-pop-size 14
# full_run_parameters:
#   final_generations: 500
#   log_file: /users/sc23ksk/nonaga-algorithm/GA results/ga_gen_500.csv
#   mode: slurm
#   run_name: ga_gen_500
#   stage_generations: 0
#   stage_k_opponents: 4
#   stage_pop_size: 14

=== Final Combined Round ===
range: 0:50
generations: 500
pop_size: 56
mutation_prob: 0.6
k_opponents: 12
depth: 3
max_moves: 30
genome_length: 8
mutation_rate: 0.8
Generation,Best_Fitness,Average_Fitness,Worst_Fitness,Top_1_Genome,Top_2_Genome,Top_3_Genome,Top_4_Genome,Top_5_Genome
175,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[26, 12, 25, 21, 24, 24, 28, 11]","[25, 13, 9, 30, 14, 14, 15, 50]","[31, 15, 34, 20, 24, 10, 33, 19]","[15, 6, 20, 48, 43, 18, 37, 27]","[35, 17, 23, 37, 21, 37, 29, 34]"
176,0.75,0.5000000000000003,0.14583333333333334,"[24, 7, 24, 23, 28, 13, 30, 25]","[15, 6, 20, 48, 43, 18, 37, 27]","[19, 5, 36, 47, 1, 45, 49, 31]","[24, 6, 41, 42, 24, 17, 32, 11]","[47, 27, 50, 17, 27, 19, 36, 22]"
177,0.8333333333333334,0.49999999999999994,0.20833333333333334,"[33, 4, 36, 36, 26, 22, 32, 23]","[20, 43, 9, 16, 19, 44, 48, 18]","[19, 5, 3, 24, 2, 24, 27, 31]","[18, 18, 25, 10, 32, 23, 45, 26]","[42, 1, 33, 25, 29, 30, 31, 35]"
178,0.7916666666666666,0.5000000000000002,0.20833333333333334,"[15, 10, 13, 23, 6, 20, 27, 28]","[31, 1, 34, 10, 19, 29, 23, 27]","[18, 15, 42, 31, 48, 46, 13, 49]","[32, 13, 3, 31, 16, 23, 4, 9]","[33, 5, 32, 11, 22, 25, 18, 26]"
179,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[5, 12, 18, 47, 26, 9, 34, 31]","[8, 10, 18, 18, 27, 30, 27, 9]","[16, 13, 15, 22, 7, 20, 26, 29]","[20, 35, 1, 37, 26, 29, 22, 34]","[7, 10, 19, 36, 31, 5, 9, 19]"
180,0.875,0.5,0.16666666666666666,"[5, 12, 18, 47, 26, 9, 34, 31]","[47, 34, 2, 35, 29, 7, 10, 46]","[45, 41, 20, 35, 45, 9, 2, 20]","[0, 32, 13, 40, 27, 31, 43, 48]","[1, 44, 18, 11, 9, 45, 31, 38]"
181,0.7708333333333334,0.5000000000000001,0.25,"[23, 40, 15, 15, 34, 30, 27, 20]","[5, 12, 18, 47, 26, 9, 34, 31]","[36, 26, 12, 29, 20, 38, 12, 32]","[27, 28, 29, 41, 22, 27, 14, 21]","[3, 34, 10, 23, 50, 22, 23, 42]"
182,0.9166666666666666,0.5000000000000001,0.20833333333333334,"[12, 27, 18, 28, 31, 16, 26, 21]","[28, 16, 19, 33, 25, 23, 27, 19]","[34, 19, 42, 8, 13, 36, 11, 48]","[21, 14, 13, 20, 5, 20, 28, 23]","[39, 21, 33, 37, 15, 50, 35, 8]"
183,0.7916666666666666,0.5,0.08333333333333333,"[12, 27, 18, 28, 31, 16, 26, 21]","[34, 36, 25, 10, 30, 33, 37, 25]","[23, 28, 26, 43, 29, 18, 19, 22]","[32, 40, 14, 49, 47, 11, 21, 44]","[29, 25, 6, 38, 41, 8, 42, 27]"
184,0.7916666666666666,0.4999999999999999,0.0,"[12, 27, 18, 28, 31, 16, 26, 21]","[33, 28, 25, 34, 24, 22, 26, 27]","[44, 25, 22, 22, 50, 35, 32, 13]","[26, 44, 8, 3, 35, 49, 9, 43]","[25, 44, 31, 36, 25, 50, 44, 30]"
185,0.7916666666666666,0.5000000000000001,0.125,"[14, 11, 23, 40, 39, 9, 13, 41]","[12, 27, 18, 28, 31, 16, 26, 21]","[42, 20, 4, 14, 24, 45, 35, 30]","[34, 34, 24, 44, 43, 9, 30, 23]","[14, 26, 20, 28, 32, 16, 25, 23]"
186,0.8333333333333334,0.5000000000000001,0.16666666666666666,"[22, 27, 21, 24, 27, 33, 23, 24]","[14, 11, 23, 40, 39, 9, 13, 41]","[39, 19, 27, 34, 33, 47, 20, 17]","[10, 16, 38, 16, 18, 12, 44, 7]","[15, 20, 13, 16, 21, 36, 42, 16]"
187,0.75,0.5000000000000001,0.125,"[22, 34, 33, 24, 9, 32, 23, 15]","[17, 22, 16, 21, 22, 36, 38, 19]","[19, 19, 34, 19, 15, 36, 39, 35]","[8, 41, 1, 20, 31, 18, 21, 14]","[34, 36, 23, 49, 39, 44, 26, 50]"
188,0.75,0.5000000000000001,0.20833333333333334,"[25, 23, 15, 18, 27, 48, 24, 29]","[25, 31, 32, 12, 28, 29, 39, 11]","[16, 15, 31, 34, 22, 6, 32, 33]","[15, 28, 29, 18, 20, 25, 19, 29]","[24, 29, 29, 24, 5, 28, 19, 25]"
189,0.8958333333333334,0.5000000000000001,0.20833333333333334,"[6, 44, 28, 0, 29, 9, 5, 18]","[20, 23, 15, 28, 27, 31, 32, 9]","[25, 27, 14, 36, 29, 16, 22, 40]","[25, 34, 15, 31, 24, 36, 39, 16]","[27, 19, 18, 10, 14, 16, 37, 25]"
190,0.75,0.4999999999999999,0.25,"[6, 44, 28, 0, 29, 9, 5, 18]","[2, 10, 16, 16, 43, 9, 3, 35]","[48, 20, 16, 25, 44, 47, 22, 26]","[5, 20, 5, 15, 29, 39, 5, 30]","[33, 15, 15, 29, 27, 25, 27, 30]"
191,0.7916666666666666,0.5000000000000001,0.20833333333333334,"[44, 32, 4, 32, 27, 10, 11, 36]","[6, 44, 28, 0, 29, 9, 5, 18]","[21, 39, 4, 5, 0, 39, 21, 17]","[24, 4, 28, 27, 1, 30, 41, 35]","[28, 17, 20, 19, 25, 27, 25, 29]"
192,0.75,0.5000000000000001,0.22916666666666666,"[46, 50, 28, 1, 27, 25, 39, 22]","[41, 48, 34, 0, 10, 3, 17, 16]","[41, 32, 5, 31, 25, 11, 15, 35]","[18, 3, 20, 33, 13, 24, 33, 32]","[12, 45, 18, 16, 2, 45, 48, 13]"
193,0.8125,0.5000000000000001,0.1875,"[46, 50, 28, 1, 27, 25, 39, 22]","[28, 14, 19, 18, 19, 26, 36, 16]","[20, 44, 43, 26, 34, 12, 22, 19]","[29, 33, 24, 16, 19, 18, 24, 12]","[8, 36, 42, 27, 5, 16, 6, 43]"
194,0.7916666666666666,0.5,0.125,"[34, 28, 1, 49, 16, 2, 31, 41]","[23, 32, 34, 13, 10, 29, 38, 7]","[28, 10, 27, 41, 32, 49, 49, 13]","[22, 32, 20, 31, 15, 35, 50, 13]","[26, 13, 26, 39, 31, 47, 45, 12]"
195,0.7916666666666666,0.5000000000000001,0.20833333333333334,"[34, 28, 1, 49, 16, 2, 31, 41]","[13, 35, 11, 31, 10, 41, 13, 19]","[0, 10, 39, 10, 41, 26, 25, 31]","[27, 35, 27, 25, 33, 8, 8, 17]","[18, 35, 31, 16, 12, 27, 32, 12]"
196,0.8333333333333334,0.5,0.20833333333333334,"[34, 28, 1, 49, 16, 2, 31, 41]","[14, 26, 34, 28, 25, 13, 7, 47]","[34, 47, 1, 47, 31, 15, 25, 45]","[12, 32, 28, 15, 48, 31, 42, 17]","[47, 42, 2, 8, 13, 3, 14, 40]"
197,0.75,0.5000000000000001,0.16666666666666666,"[45, 1, 47, 19, 17, 35, 41, 38]","[22, 24, 26, 20, 35, 25, 37, 21]","[45, 1, 47, 19, 17, 35, 41, 38]","[34, 47, 1, 47, 31, 15, 25, 45]","[41, 35, 10, 16, 27, 23, 16, 20]"
198,0.7083333333333334,0.5,0.08333333333333333,"[0, 12, 11, 13, 27, 43, 20, 8]","[46, 19, 20, 22, 37, 2, 24, 38]","[26, 49, 40, 4, 42, 30, 12, 26]","[19, 24, 30, 8, 27, 24, 32, 2]","[44, 16, 34, 42, 13, 38, 48, 13]"
199,0.7916666666666666,0.5,0.16666666666666666,"[29, 30, 16, 23, 32, 16, 30, 24]","[28, 10, 38, 45, 24, 22, 19, 42]","[45, 1, 47, 19, 17, 35, 41, 38]","[24, 4, 44, 36, 38, 18, 35, 20]","[22, 18, 23, 14, 22, 16, 26, 25]"
200,0.8125,0.5000000000000001,0.25,"[30, 49, 26, 19, 12, 6, 37, 21]","[33, 10, 26, 20, 25, 30, 38, 30]","[41, 19, 30, 37, 17, 34, 42, 15]","[31, 48, 41, 36, 29, 39, 41, 25]","[33, 28, 23, 21, 23, 6, 21, 20]"
201,0.7916666666666666,0.5,0.20833333333333334,"[24, 5, 33, 17, 14, 19, 23, 11]","[39, 2, 46, 35, 44, 23, 43, 37]","[28, 45, 37, 32, 31, 34, 40, 26]","[11, 22, 50, 19, 26, 1, 32, 27]","[20, 0, 35, 23, 37, 15, 31, 37]"
202,0.7916666666666666,0.49999999999999983,0.20833333333333334,"[43, 29, 16, 41, 21, 23, 16, 19]","[29, 23, 28, 21, 37, 27, 9, 41]","[24, 5, 33, 17, 14, 19, 23, 11]","[22, 16, 32, 28, 25, 45, 39, 10]","[41, 45, 42, 26, 30, 6, 19, 8]"
203,0.75,0.4999999999999999,0.14583333333333334,"[22, 30, 5, 14, 18, 38, 45, 38]","[8, 20, 8, 27, 25, 44, 14, 28]","[27, 18, 20, 44, 33, 29, 15, 27]","[4, 13, 38, 21, 47, 44, 45, 44]","[6, 23, 0, 37, 3, 44, 8, 35]"
204,0.7916666666666666,0.5000000000000001,0.125,"[25, 17, 35, 28, 15, 26, 28, 45]","[10, 27, 17, 26, 21, 20, 23, 29]","[16, 20, 31, 14, 34, 22, 14, 40]","[31, 10, 30, 17, 14, 19, 39, 26]","[45, 7, 35, 41, 15, 21, 37, 45]"
205,0.7708333333333334,0.5000000000000001,0.25,"[38, 33, 29, 23, 16, 11, 42, 27]","[25, 21, 29, 33, 32, 31, 31, 40]","[40, 30, 5, 32, 31, 20, 9, 29]","[23, 23, 8, 9, 24, 48, 44, 49]","[10, 23, 22, 9, 24, 23, 17, 44]"
206,0.75,0.5,0.25,"[10, 18, 28, 32, 22, 48, 14, 44]","[34, 39, 28, 21, 2, 37, 49, 43]","[33, 22, 37, 11, 24, 22, 18, 22]","[21, 46, 22, 4, 13, 20, 12, 40]","[38, 33, 29, 23, 16, 11, 42, 27]"
207,0.7291666666666666,0.5,0.20833333333333334,"[42, 22, 47, 33, 19, 11, 37, 1]","[32, 18, 2, 34, 35, 11, 13, 30]","[14, 45, 45, 28, 40, 16, 30, 19]","[11, 27, 25, 28, 6, 15, 38, 16]","[25, 40, 13, 36, 39, 7, 13, 45]"
208,0.7916666666666666,0.5000000000000001,0.125,"[23, 22, 43, 27, 28, 13, 24, 14]","[12, 36, 24, 23, 29, 28, 30, 17]","[18, 21, 20, 26, 14, 32, 19, 34]","[42, 22, 47, 33, 19, 11, 37, 1]","[6, 20, 39, 40, 27, 4, 42, 32]"
209,0.7916666666666666,0.4999999999999999,0.20833333333333334,"[46, 13, 36, 36, 47, 27, 23, 33]","[19, 19, 25, 27, 20, 35, 19, 38]","[8, 9, 37, 30, 14, 26, 21, 43]","[10, 6, 32, 23, 21, 12, 7, 45]","[13, 8, 44, 29, 18, 34, 40, 18]"
210,0.75,0.49999999999999994,0.125,"[0, 12, 17, 50, 43, 24, 33, 39]","[19, 19, 25, 27, 20, 34, 19, 38]","[45, 32, 24, 20, 36, 5, 24, 44]","[25, 43, 19, 36, 29, 39, 28, 45]","[23, 17, 31, 31, 26, 33, 28, 28]"
211,0.75,0.5,0.20833333333333334,"[3, 13, 19, 46, 40, 24, 32, 38]","[0, 12, 17, 50, 43, 24, 33, 39]","[47, 23, 33, 17, 12, 3, 37, 32]","[44, 18, 44, 24, 28, 24, 36, 2]","[27, 10, 36, 17, 29, 30, 30, 28]"
212,0.8333333333333334,0.5000000000000001,0.1875,"[3, 13, 19, 46, 40, 24, 32, 38]","[34, 11, 24, 17, 12, 15, 33, 27]","[22, 10, 4, 28, 9, 6, 13, 27]","[20, 24, 25, 28, 20, 36, 34, 40]","[22, 10, 34, 34, 19, 19, 33, 18]"
213,0.875,0.5000000000000001,0.20833333333333334,"[3, 13, 19, 46, 40, 24, 32, 38]","[0, 10, 49, 4, 35, 7, 10, 29]","[18, 11, 5, 8, 12, 38, 42, 49]","[12, 1, 35, 36, 17, 8, 6, 30]","[27, 22, 8, 30, 31, 42, 20, 7]"
214,0.9166666666666666,0.5000000000000001,0.16666666666666666,"[14, 2, 34, 31, 3, 38, 29, 34]","[4, 13, 18, 45, 40, 25, 31, 36]","[16, 42, 7, 48, 28, 17, 40, 22]","[3, 13, 19, 46, 40, 24, 32, 38]","[26, 22, 9, 31, 31, 41, 21, 9]"
215,0.8333333333333334,0.49999999999999994,0.16666666666666666,"[12, 17, 2, 40, 27, 42, 27, 47]","[34, 33, 27, 19, 19, 27, 41, 15]","[3, 17, 16, 38, 32, 25, 32, 36]","[14, 2, 34, 31, 3, 38, 29, 34]","[41, 26, 30, 11, 17, 11, 16, 34]"
216,0.75,0.5000000000000001,0.20833333333333334,"[12, 17, 2, 40, 27, 42, 27, 47]","[40, 10, 40, 33, 45, 24, 13, 17]","[11, 36, 21, 2, 19, 18, 26, 15]","[27, 27, 27, 18, 23, 22, 23, 22]","[24, 25, 7, 19, 17, 37, 17, 37]"
217,0.7916666666666666,0.5,0.25,"[16, 25, 24, 35, 21, 28, 21, 15]","[30, 44, 1, 45, 39, 26, 31, 41]","[13, 41, 15, 10, 18, 36, 18, 22]","[37, 30, 14, 5, 27, 20, 20, 24]","[40, 12, 23, 17, 23, 37, 24, 36]"
218,0.8125,0.5,0.125,"[49, 7, 21, 20, 11, 34, 25, 13]","[39, 31, 13, 6, 27, 22, 24, 24]","[17, 49, 18, 3, 42, 10, 12, 40]","[30, 24, 11, 19, 12, 29, 27, 33]","[17, 27, 20, 37, 21, 28, 22, 18]"
219,0.75,0.5000000000000002,0.16666666666666666,"[16, 19, 21, 3, 40, 20, 38, 26]","[40, 29, 24, 8, 50, 30, 26, 9]","[25, 19, 16, 16, 18, 31, 24, 34]","[23, 23, 25, 7, 16, 27, 26, 22]","[16, 15, 21, 10, 21, 35, 33, 1]"
220,0.7916666666666666,0.5,0.16666666666666666,"[24, 21, 20, 12, 17, 29, 25, 29]","[10, 39, 27, 9, 20, 14, 25, 13]","[45, 0, 11, 31, 42, 44, 47, 39]","[35, 14, 48, 39, 26, 45, 46, 6]","[27, 35, 31, 3, 29, 22, 37, 17]"
221,0.75,0.49999999999999994,0.125,"[43, 12, 37, 11, 25, 35, 4, 17]","[17, 15, 20, 16, 18, 31, 29, 14]","[18, 31, 33, 28, 33, 12, 23, 7]","[42, 9, 0, 19, 14, 25, 33, 47]","[29, 12, 34, 37, 10, 21, 27, 44]"
222,0.8333333333333334,0.5000000000000001,0.041666666666666664,"[43, 12, 37, 11, 25, 35, 4, 17]","[23, 49, 12, 25, 11, 21, 7, 45]","[45, 6, 28, 42, 35, 21, 24, 42]","[46, 10, 29, 25, 4, 44, 19, 6]","[34, 29, 22, 33, 20, 45, 32, 47]"
223,0.8333333333333334,0.49999999999999983,0.08333333333333333,"[43, 12, 37, 11, 25, 35, 4, 17]","[20, 37, 12, 17, 20, 20, 15, 35]","[11, 49, 14, 26, 20, 45, 39, 0]","[13, 1, 34, 41, 32, 25, 31, 50]","[15, 37, 26, 18, 38, 11, 24, 10]"
224,0.7708333333333334,0.5000000000000001,0.20833333333333334,"[22, 28, 23, 27, 38, 19, 24, 30]","[21, 15, 0, 9, 36, 7, 39, 34]","[38, 26, 13, 11, 33, 46, 24, 10]","[28, 2, 28, 27, 27, 28, 21, 49]","[6, 2, 38, 25, 19, 44, 11, 48]"
225,0.8333333333333334,0.5,0.22916666666666666,"[42, 21, 18, 14, 18, 41, 48, 8]","[22, 5, 44, 1, 47, 50, 31, 38]","[46, 7, 17, 22, 11, 46, 45, 5]","[18, 14, 5, 25, 33, 12, 34, 31]","[22, 28, 23, 27, 38, 19, 24, 30]"
226,0.8958333333333334,0.49999999999999994,0.16666666666666666,"[31, 31, 29, 37, 6, 35, 43, 39]","[37, 8, 40, 43, 42, 50, 46, 30]","[25, 7, 31, 37, 3, 25, 24, 42]","[42, 21, 18, 14, 18, 41, 48, 8]","[18, 35, 39, 5, 25, 21, 9, 22]"
227,0.9583333333333334,0.5000000000000001,0.20833333333333334,"[31, 12, 45, 37, 31, 39, 41, 21]","[40, 22, 17, 13, 17, 41, 46, 9]","[8, 38, 19, 12, 0, 30, 1, 39]","[31, 31, 29, 37, 6, 35, 43, 39]","[40, 22, 22, 12, 23, 23, 45, 26]"
228,0.8541666666666666,0.5000000000000001,0.16666666666666666,"[31, 12, 45, 37, 31, 39, 41, 21]","[39, 3, 33, 32, 39, 23, 40, 39]","[7, 17, 36, 30, 31, 19, 32, 14]","[2, 12, 5, 24, 39, 1, 22, 42]","[36, 6, 15, 34, 49, 44, 15, 28]"
229,0.7916666666666666,0.5000000000000001,0.16666666666666666,"[28, 11, 4, 33, 34, 5, 47, 49]","[31, 12, 45, 37, 31, 39, 41, 21]","[8, 13, 22, 36, 38, 34, 37, 34]","[36, 8, 16, 33, 49, 41, 15, 27]","[26, 3, 12, 27, 23, 21, 8, 38]"
230,0.7916666666666666,0.5000000000000001,0.041666666666666664,"[31, 12, 44, 37, 31, 39, 41, 21]","[13, 7, 12, 44, 28, 20, 21, 36]","[37, 41, 12, 24, 20, 12, 38, 18]","[22, 31, 25, 30, 8, 32, 44, 31]","[22, 29, 26, 27, 14, 35, 43, 25]"
231,0.8958333333333334,0.4999999999999999,0.16666666666666666,"[31, 12, 44, 37, 31, 39, 41, 21]","[29, 13, 19, 26, 22, 23, 12, 37]","[37, 40, 13, 24, 20, 13, 38, 18]","[8, 23, 25, 37, 46, 28, 25, 31]","[33, 7, 10, 37, 8, 25, 10, 13]"
232,0.8125,0.5,0.2916666666666667,"[12, 9, 6, 36, 19, 1, 27, 45]","[31, 12, 44, 37, 31, 39, 41, 21]","[11, 23, 27, 36, 46, 31, 27, 30]","[23, 19, 37, 27, 19, 27, 43, 13]","[20, 26, 0, 19, 45, 30, 47, 23]"
233,0.7916666666666666,0.5,0.20833333333333334,"[45, 22, 44, 18, 40, 9, 6, 36]","[33, 6, 10, 21, 4, 41, 36, 23]","[14, 44, 7, 5, 22, 24, 36, 31]","[19, 11, 14, 34, 21, 14, 28, 37]","[44, 20, 21, 36, 21, 22, 40, 9]"
234,0.8541666666666666,0.5000000000000002,0.16666666666666666,"[19, 33, 17, 39, 30, 30, 27, 25]","[27, 37, 35, 24, 21, 10, 29, 13]","[45, 22, 44, 18, 40, 9, 6, 36]","[27, 36, 36, 25, 24, 9, 28, 14]","[28, 2, 19, 43, 29, 0, 38, 46]"
235,0.75,0.49999999999999983,0.22916666666666666,"[34, 20, 24, 29, 25, 26, 41, 13]","[16, 32, 12, 41, 47, 22, 20, 28]","[26, 17, 37, 37, 34, 50, 22, 17]","[19, 33, 17, 39, 30, 30, 27, 25]","[28, 3, 19, 43, 29, 0, 38, 46]"
236,0.7916666666666666,0.5,0.2708333333333333,"[18, 23, 20, 39, 1, 19, 6, 44]","[16, 32, 12, 41, 47, 22, 20, 28]","[23, 32, 30, 22, 22, 12, 28, 19]","[10, 5, 27, 39, 19, 35, 31, 4]","[19, 33, 17, 39, 30, 30, 27, 25]"
237,0.7916666666666666,0.5000000000000002,0.20833333333333334,"[25, 33, 22, 22, 37, 22, 39, 31]","[39, 7, 9, 13, 21, 26, 24, 33]","[13, 18, 33, 34, 29, 49, 32, 16]","[17, 32, 14, 40, 41, 25, 23, 27]","[11, 23, 26, 35, 45, 25, 24, 21]"
238,0.875,0.5000000000000001,0.1875,"[14, 21, 34, 35, 24, 45, 36, 13]","[30, 19, 17, 23, 14, 35, 37, 14]","[11, 3, 34, 24, 16, 12, 34, 29]","[6, 10, 31, 5, 35, 10, 28, 45]","[16, 13, 26, 29, 30, 30, 28, 11]"
239,0.8125,0.5000000000000001,0.16666666666666666,"[6, 4, 24, 21, 40, 11, 35, 35]","[30, 19, 17, 23, 14, 35, 37, 14]","[25, 31, 23, 22, 35, 23, 37, 29]","[20, 41, 4, 44, 25, 48, 0, 30]","[27, 27, 24, 23, 27, 26, 30, 24]"
240,0.7708333333333334,0.49999999999999983,0.125,"[12, 27, 43, 15, 38, 23, 23, 23]","[17, 27, 4, 19, 16, 32, 34, 21]","[11, 5, 34, 28, 26, 39, 50, 3]","[15, 14, 41, 11, 35, 26, 4, 4]","[20, 27, 8, 18, 19, 40, 48, 28]"
241,0.8333333333333334,0.5000000000000001,0.20833333333333334,"[46, 21, 27, 43, 22, 27, 49, 20]","[20, 19, 30, 34, 25, 37, 25, 24]","[22, 16, 30, 19, 26, 13, 27, 46]","[20, 8, 45, 27, 30, 42, 40, 15]","[18, 44, 33, 13, 29, 6, 15, 20]"
242,0.7083333333333334,0.4999999999999999,0.20833333333333334,"[16, 1, 7, 38, 22, 0, 13, 36]","[16, 11, 18, 12, 37, 15, 43, 36]","[8, 7, 39, 13, 39, 21, 29, 42]","[46, 21, 27, 43, 22, 27, 49, 20]","[49, 11, 39, 21, 22, 25, 41, 40]"
243,0.8333333333333334,0.5,0.1875,"[32, 16, 0, 34, 7, 29, 41, 20]","[5, 11, 46, 24, 17, 23, 12, 30]","[3, 33, 7, 2, 1, 22, 34, 9]","[22, 35, 1, 30, 33, 15, 18, 42]","[16, 1, 7, 38, 22, 0, 13, 36]"
244,0.7291666666666666,0.5000000000000001,0.25,"[26, 29, 33, 25, 32, 34, 41, 36]","[42, 22, 16, 19, 8, 30, 32, 47]","[42, 21, 42, 35, 10, 3, 18, 33]","[34, 7, 5, 24, 15, 13, 39, 33]","[6, 14, 42, 24, 19, 25, 18, 30]"
245,0.7708333333333334,0.49999999999999994,0.22916666666666666,"[28, 28, 31, 27, 35, 27, 45, 25]","[27, 28, 34, 21, 35, 27, 41, 29]","[20, 27, 18, 21, 18, 11, 32, 15]","[22, 4, 38, 38, 45, 1, 37, 39]","[24, 17, 29, 27, 37, 13, 13, 34]"
246,0.7708333333333334,0.49999999999999994,0.1875,"[15, 4, 42, 35, 17, 17, 18, 33]","[29, 14, 29, 32, 22, 12, 43, 28]","[28, 28, 31, 27, 35, 27, 45, 25]","[30, 2, 21, 26, 11, 41, 32, 19]","[16, 17, 33, 12, 36, 6, 28, 38]"
247,0.8333333333333334,0.5,0.25,"[29, 8, 28, 17, 0, 13, 26, 1]","[27, 25, 31, 28, 35, 24, 44, 22]","[37, 23, 1, 35, 46, 29, 21, 23]","[38, 19, 0, 33, 24, 37, 29, 41]","[32, 8, 46, 19, 28, 19, 9, 36]"
248,0.7083333333333334,0.5,0.20833333333333334,"[35, 4, 24, 17, 26, 25, 29, 26]","[15, 22, 37, 40, 41, 6, 36, 19]","[20, 46, 14, 12, 16, 23, 45, 6]","[33, 12, 23, 31, 34, 24, 17, 36]","[29, 8, 28, 17, 0, 13, 26, 1]"
249,0.9166666666666666,0.49999999999999994,0.20833333333333334,"[35, 4, 24, 17, 26, 25, 29, 26]","[14, 6, 29, 50, 10, 1, 19, 18]","[21, 35, 17, 20, 20, 28, 22, 1]","[13, 21, 42, 36, 7, 32, 50, 32]","[23, 20, 29, 27, 27, 27, 37, 10]"
250,0.7916666666666666,0.49999999999999983,0.08333333333333333,"[24, 18, 16, 25, 15, 18, 20, 25]","[24, 19, 23, 37, 28, 26, 23, 37]","[18, 5, 41, 23, 13, 27, 46, 29]","[21, 20, 29, 34, 26, 30, 31, 26]","[6, 34, 33, 35, 16, 40, 30, 35]"
251,0.75,0.5000000000000001,0.16666666666666666,"[20, 20, 35, 37, 36, 29, 27, 28]","[20, 14, 13, 18, 24, 13, 23, 16]","[22, 8, 47, 5, 25, 12, 2, 3]","[14, 24, 38, 41, 40, 23, 11, 39]","[25, 42, 29, 49, 37, 39, 25, 23]"
252,0.8333333333333334,0.5,0.1875,"[32, 31, 5, 49, 36, 37, 36, 18]","[19, 25, 20, 34, 27, 36, 22, 4]","[11, 13, 21, 24, 13, 44, 12, 20]","[11, 13, 30, 43, 38, 30, 32, 48]","[46, 11, 1, 30, 46, 38, 7, 20]"
253,0.8125,0.5,0.1875,"[37, 5, 38, 32, 34, 9, 33, 45]","[14, 17, 29, 37, 36, 29, 30, 45]","[7, 21, 33, 3, 23, 26, 50, 0]","[25, 41, 39, 4, 3, 37, 4, 49]","[32, 39, 28, 17, 21, 42, 47, 39]"
254,0.7708333333333334,0.5000000000000001,0.1875,"[11, 28, 34, 21, 4, 44, 47, 38]","[37, 5, 38, 32, 34, 9, 33, 45]","[27, 30, 31, 35, 16, 25, 24, 39]","[28, 15, 19, 24, 26, 34, 37, 29]","[19, 19, 30, 31, 8, 7, 42, 6]"
255,0.7916666666666666,0.5,0.125,"[32, 35, 28, 10, 24, 22, 47, 21]","[25, 19, 24, 26, 24, 26, 35, 28]","[3, 16, 35, 38, 32, 18, 37, 47]","[21, 20, 32, 23, 40, 5, 40, 42]","[31, 9, 32, 34, 25, 27, 22, 39]"
256,0.7083333333333334,0.4999999999999997,0.25,"[33, 10, 31, 32, 24, 26, 24, 38]","[24, 32, 27, 1, 22, 22, 32, 32]","[16, 2, 40, 47, 49, 16, 41, 36]","[24, 20, 22, 27, 15, 23, 36, 32]","[23, 10, 26, 30, 32, 27, 15, 43]"
257,0.8333333333333334,0.4999999999999999,0.20833333333333334,"[27, 50, 34, 37, 38, 21, 48, 7]","[30, 40, 23, 49, 31, 20, 30, 35]","[23, 12, 34, 38, 29, 33, 14, 26]","[19, 25, 35, 14, 19, 11, 11, 45]","[23, 24, 8, 14, 26, 25, 35, 34]"
258,0.7916666666666666,0.5000000000000001,0.16666666666666666,"[20, 29, 15, 25, 24, 23, 18, 27]","[0, 11, 18, 44, 24, 9, 50, 48]","[1, 13, 41, 5, 28, 22, 43, 37]","[20, 18, 39, 26, 4, 23, 45, 34]","[28, 27, 30, 29, 18, 27, 38, 18]"
259,0.8125,0.5,0.16666666666666666,"[20, 29, 15, 25, 24, 23, 18, 27]","[3, 15, 18, 42, 27, 0, 20, 32]","[27, 25, 30, 33, 25, 31, 40, 42]","[5, 4, 30, 33, 32, 25, 29, 22]","[49, 50, 24, 0, 9, 21, 44, 29]"
260,0.8333333333333334,0.5,0.1875,"[20, 29, 15, 25, 24, 23, 18, 27]","[37, 7, 29, 44, 25, 27, 8, 45]","[13, 17, 32, 21, 28, 17, 42, 36]","[39, 45, 22, 0, 10, 23, 36, 25]","[25, 18, 49, 45, 20, 20, 43, 21]"
261,0.9166666666666666,0.5,0.14583333333333334,"[43, 44, 15, 9, 17, 0, 37, 41]","[4, 16, 37, 11, 29, 23, 39, 35]","[33, 24, 9, 25, 15, 18, 24, 42]","[7, 5, 28, 32, 30, 10, 27, 27]","[39, 50, 20, 6, 44, 23, 30, 23]"
262,0.8333333333333334,0.4999999999999999,0.10416666666666667,"[15, 45, 26, 13, 29, 21, 5, 41]","[43, 44, 15, 9, 17, 0, 37, 41]","[15, 19, 9, 32, 36, 34, 26, 37]","[36, 28, 6, 26, 24, 37, 34, 17]","[34, 29, 21, 27, 15, 31, 33, 36]"
263,0.8333333333333334,0.5000000000000001,0.125,"[27, 33, 29, 27, 30, 35, 34, 22]","[0, 15, 46, 36, 29, 29, 23, 25]","[15, 45, 26, 13, 29, 21, 5, 41]","[15, 19, 34, 29, 12, 22, 37, 34]","[36, 28, 21, 2, 9, 26, 2, 50]"
